9.9258 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [2560, 1440]. Using actual size
10.6178 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x135f4fd30>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x135c9ac88>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2560, 1440]), stereo=False, units='deg', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.6179 	EXP 	window1: recordFrameIntervals = False
10.7845 	EXP 	window1: recordFrameIntervals = True
10.9683 	EXP 	window1: recordFrameIntervals = False
11.3666 	EXP 	Created instrText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='instrText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
11.3769 	EXP 	Created fixation = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color='black', colorSpace='named', contrast=1.0, depth=-1.0, interpolate=True, mask='gauss', maskParams=None, name='fixation', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1., 1.]), tex=None, texRes=128, units='deg', win=Window(...))
11.3792 	EXP 	Created grating = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color='white', colorSpace='named', contrast=1.0, depth=-2.0, interpolate=True, mask='gauss', maskParams=None, name='grating', opacity=1.0, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1., 1.]), tex='sin', texRes=128, units='deg', win=Window(...))
11.3910 	EXP 	Created fd_instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='fd_instructions', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='deg', win=Window(...), wrapWidth=15.0)
11.4510 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
11.4612 	EXP 	Created fixation = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color='black', colorSpace='named', contrast=1.0, depth=-1.0, interpolate=True, mask='gauss', maskParams=None, name='fixation', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1., 1.]), tex=None, texRes=128, units='deg', win=Window(...))
11.4654 	EXP 	Created grating = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color='white', colorSpace='named', contrast=1.0, depth=-2.0, interpolate=True, mask='gauss', maskParams=None, name='grating', opacity=1.0, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1., 1.]), tex='sin', texRes=128, units='deg', win=Window(...))
11.4863 	EXP 	Created thanksMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='thanksMsg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
11.5191 	EXP 	instrText: autoDraw = True
13.3198 	DATA 	Keypress: space
13.3376 	EXP 	instrText: autoDraw = False
13.3376 	EXP 	grating: color = '[1. 1. 1.] (rgb)'
13.3376 	EXP 	grating: size = array([3.5, 3.5])
13.3376 	EXP 	grating: ori = 0.0
13.3376 	EXP 	grating: sf = array([1.2, 1.2])
13.4712 	EXP 	fixation: autoDraw = True
14.0710 	EXP 	fixation: autoDraw = False
14.3215 	EXP 	grating: phase = 0.0
14.3215 	EXP 	grating: color = -0.023441926001396496
14.3548 	EXP 	grating: phase = 0.0
14.3548 	EXP 	grating: color = 0.042831430000660475
14.3880 	EXP 	grating: phase = 0.0
14.3880 	EXP 	grating: color = 0.1090494559975923
14.4217 	EXP 	grating: phase = 0.0
14.4217 	EXP 	grating: color = 0.17604330799804302
14.4554 	EXP 	grating: phase = 0.5
14.4554 	EXP 	grating: color = 0.24257649399805814
14.4888 	EXP 	grating: phase = 0.5
14.4888 	EXP 	grating: color = 0.3106086499974481
14.5217 	EXP 	grating: phase = 0.5
14.5217 	EXP 	grating: color = 0.37697688399930485
14.5545 	EXP 	grating: phase = 0.5
14.5545 	EXP 	grating: color = 0.44396936200064374
14.5886 	EXP 	grating: phase = 0.0
14.5886 	EXP 	grating: color = 0.5105141620006179
14.6214 	EXP 	grating: phase = 0.0
14.6214 	EXP 	grating: color = 0.5768495079973945
14.6555 	EXP 	grating: phase = 0.0
14.6555 	EXP 	grating: color = 0.6440721740000299
14.6887 	EXP 	grating: phase = 0.0
14.6887 	EXP 	grating: color = 0.7106082600002992
14.7221 	EXP 	grating: phase = 0.5
14.7221 	EXP 	grating: color = 0.7771186079990002
14.7555 	EXP 	grating: phase = 0.5
14.7555 	EXP 	grating: color = 0.8438792700035265
14.7884 	EXP 	grating: phase = 0.5
14.7884 	EXP 	grating: color = 0.9108148619998246
14.8216 	EXP 	grating: phase = 0.0
14.8216 	EXP 	grating: color = 0.9766723240027204
14.8558 	EXP 	grating: phase = 0.0
14.8558 	EXP 	grating: color = 1
14.8890 	EXP 	grating: phase = 0.0
14.8890 	EXP 	grating: color = 1
14.9218 	EXP 	grating: phase = 0.0
14.9218 	EXP 	grating: color = 1
14.9552 	EXP 	grating: phase = 0.5
14.9552 	EXP 	grating: color = 1
14.9883 	EXP 	grating: phase = 0.5
14.9883 	EXP 	grating: color = 1
15.0221 	EXP 	grating: phase = 0.5
15.0221 	EXP 	grating: color = 1
15.0552 	EXP 	grating: phase = 0.5
15.0552 	EXP 	grating: color = 1
15.0893 	EXP 	grating: phase = 0.0
15.0893 	EXP 	grating: color = 1
15.1224 	EXP 	grating: phase = 0.0
15.1224 	EXP 	grating: color = 1
15.1560 	EXP 	grating: phase = 0.0
15.1560 	EXP 	grating: color = 1
15.1894 	EXP 	grating: phase = 0.0
15.1894 	EXP 	grating: color = 1
15.2218 	EXP 	grating: phase = 0.5
15.2218 	EXP 	grating: color = 1
15.2558 	EXP 	grating: phase = 0.5
15.2558 	EXP 	grating: color = 1
15.2895 	EXP 	grating: phase = 0.5
15.2895 	EXP 	grating: color = 1
15.3228 	EXP 	grating: phase = 0.0
15.3228 	EXP 	grating: color = 1
15.3554 	EXP 	grating: phase = 0.0
15.3554 	EXP 	grating: color = 1
15.3888 	EXP 	grating: phase = 0.0
15.3888 	EXP 	grating: color = 1
15.4224 	EXP 	grating: phase = 0.0
15.4224 	EXP 	grating: color = 1
15.4552 	EXP 	grating: phase = 0.5
15.4552 	EXP 	grating: color = 1
15.4893 	EXP 	grating: phase = 0.5
15.4893 	EXP 	grating: color = 1
15.5220 	EXP 	grating: phase = 0.5
15.5220 	EXP 	grating: color = 1
15.5558 	EXP 	grating: phase = 0.5
15.5558 	EXP 	grating: color = 1
15.5893 	EXP 	grating: phase = 0.0
15.5893 	EXP 	grating: color = 1
15.6225 	EXP 	grating: phase = 0.0
15.6225 	EXP 	grating: color = 1
15.6557 	EXP 	grating: phase = 0.0
15.6557 	EXP 	grating: color = 1
15.6899 	EXP 	grating: phase = 0.0
15.6899 	EXP 	grating: color = 1
15.7232 	EXP 	grating: phase = 0.5
15.7232 	EXP 	grating: color = 1
15.7560 	EXP 	grating: phase = 0.5
15.7560 	EXP 	grating: color = 1
15.7898 	EXP 	grating: phase = 0.5
15.7898 	EXP 	grating: color = 1
15.8229 	EXP 	grating: phase = 0.0
15.8229 	EXP 	grating: color = 1
15.8557 	EXP 	grating: phase = 0.0
15.8557 	EXP 	grating: color = 0.9548457319979207
15.8898 	EXP 	grating: phase = 0.0
15.8898 	EXP 	grating: color = 0.8870001420000335
15.9228 	EXP 	grating: phase = 0.0
15.9228 	EXP 	grating: color = 0.820984915997542
15.9565 	EXP 	grating: phase = 0.5
15.9565 	EXP 	grating: color = 0.7535828620020766
15.9900 	EXP 	grating: phase = 0.5
15.9900 	EXP 	grating: color = 0.6884632680012146
16.0226 	EXP 	grating: phase = 0.5
16.0226 	EXP 	grating: color = 0.6197878919992945
16.0567 	EXP 	grating: phase = 0.5
16.0567 	EXP 	grating: color = 0.5530237540006055
16.0891 	EXP 	grating: phase = 0.0
16.0891 	EXP 	grating: color = 0.48657208000076935
16.1230 	EXP 	grating: phase = 0.0
16.1230 	EXP 	grating: color = 0.41930610399867874
16.1559 	EXP 	grating: phase = 0.0
16.1559 	EXP 	grating: color = 0.35318434800137766
16.1901 	EXP 	grating: phase = 0.0
16.1901 	EXP 	grating: color = 0.2864851779959281
16.2230 	EXP 	grating: phase = 0.5
16.2230 	EXP 	grating: color = 0.22036845800175797
16.2570 	EXP 	grating: phase = 0.5
16.2570 	EXP 	grating: color = 0.15349320600216743
16.2904 	EXP 	grating: phase = 0.5
16.2904 	EXP 	grating: color = 0.08646528999815928
16.3237 	EXP 	grating: phase = 0.0
16.3237 	EXP 	grating: color = 0.01933347399608465
16.3567 	EXP 	grating: phase = 0.0
16.3567 	EXP 	grating: color = 0
16.3903 	EXP 	grating: phase = 0.0
16.3903 	EXP 	grating: color = 0
16.4234 	EXP 	grating: phase = 0.0
16.4234 	EXP 	grating: color = 0
16.4570 	EXP 	grating: phase = 0.5
16.4570 	EXP 	grating: color = 0
16.4901 	EXP 	grating: phase = 0.5
16.4901 	EXP 	grating: color = 0
16.5230 	EXP 	grating: phase = 0.5
16.5230 	EXP 	grating: color = 0
16.5562 	EXP 	grating: phase = 0.5
16.5562 	EXP 	grating: color = 0
16.5903 	EXP 	grating: phase = 0.0
16.5903 	EXP 	grating: color = 0
16.6235 	EXP 	grating: phase = 0.0
16.6235 	EXP 	grating: color = 0
16.6567 	EXP 	grating: phase = 0.0
16.6567 	EXP 	grating: color = 0
16.6905 	EXP 	grating: phase = 0.0
16.6905 	EXP 	grating: color = 0
16.7239 	EXP 	grating: phase = 0.5
16.7239 	EXP 	grating: color = 0
16.7563 	EXP 	grating: phase = 0.5
16.7563 	EXP 	grating: color = 0
16.7905 	EXP 	grating: phase = 0.5
16.7905 	EXP 	grating: color = 0
16.8236 	EXP 	grating: phase = 0.0
16.8236 	EXP 	grating: color = 0
16.8568 	EXP 	grating: phase = 0.0
16.8568 	EXP 	grating: color = 0
16.8906 	EXP 	grating: phase = 0.0
16.8906 	EXP 	grating: color = 0
16.9237 	EXP 	grating: phase = 0.0
16.9237 	EXP 	grating: color = 0
16.9571 	EXP 	grating: phase = 0.5
16.9571 	EXP 	grating: color = 0
16.9902 	EXP 	grating: phase = 0.5
16.9902 	EXP 	grating: color = 0
17.0237 	EXP 	grating: phase = 0.5
17.0237 	EXP 	grating: color = 0
17.0575 	EXP 	grating: phase = 0.5
17.0575 	EXP 	grating: color = 0
17.0909 	EXP 	grating: phase = 0.0
17.0909 	EXP 	grating: color = 0
17.0983 	DATA 	Keypress: right
17.1073 	EXP 	fixation: autoDraw = False
17.1073 	EXP 	grating: autoDraw = False
17.1073 	EXP 	fd_instructions: text = 'Oops! That was wrong'
17.1073 	EXP 	fd_instructions: autoDraw = True
19.1087 	EXP 	fd_instructions: autoDraw = False
19.1087 	EXP 	grating: color = '[1. 1. 1.] (rgb)'
19.1087 	EXP 	grating: size = array([3.5, 3.5])
19.1087 	EXP 	grating: ori = 90.0
19.1087 	EXP 	grating: sf = array([1.2, 1.2])
19.2418 	EXP 	fixation: autoDraw = True
19.8428 	EXP 	fixation: autoDraw = False
20.0763 	EXP 	grating: phase = 0.0
20.0763 	EXP 	grating: color = -0.06559933800599538
20.1102 	EXP 	grating: phase = 0.0
20.1102 	EXP 	grating: color = 4.601999535225332e-06
20.1426 	EXP 	grating: phase = 0.0
20.1426 	EXP 	grating: color = 0.06665120999969076
20.1767 	EXP 	grating: phase = 0.0
20.1767 	EXP 	grating: color = 0.1348935360001633
20.2100 	EXP 	grating: phase = 0.5
20.2100 	EXP 	grating: color = 0.20171400599792833
20.2434 	EXP 	grating: phase = 0.5
20.2434 	EXP 	grating: color = 0.26793778599676443
20.2763 	EXP 	grating: phase = 0.5
20.2763 	EXP 	grating: color = 0.3340451919939369
20.3093 	EXP 	grating: phase = 0.5
20.3093 	EXP 	grating: color = 0.40002099399862345
20.3431 	EXP 	grating: phase = 0.0
20.3431 	EXP 	grating: color = 0.4684155639988603
20.3763 	EXP 	grating: phase = 0.0
20.3763 	EXP 	grating: color = 0.5348119439950096
20.4100 	EXP 	grating: phase = 0.0
20.4100 	EXP 	grating: color = 0.6002935840006103
20.4432 	EXP 	grating: phase = 0.0
20.4432 	EXP 	grating: color = 0.668671399995219
20.4764 	EXP 	grating: phase = 0.5
20.4764 	EXP 	grating: color = 0.7350647559942445
20.5100 	EXP 	grating: phase = 0.5
20.5100 	EXP 	grating: color = 0.8003258739990997
20.5431 	EXP 	grating: phase = 0.5
20.5431 	EXP 	grating: color = 0.8684860859939363
20.5770 	EXP 	grating: phase = 0.0
20.5770 	EXP 	grating: color = 0.9355245219994686
20.6106 	EXP 	grating: phase = 0.0
20.6106 	EXP 	grating: color = 1
20.6437 	EXP 	grating: phase = 0.0
20.6437 	EXP 	grating: color = 1
20.6766 	EXP 	grating: phase = 0.0
20.6766 	EXP 	grating: color = 1
20.7105 	EXP 	grating: phase = 0.5
20.7105 	EXP 	grating: color = 1
20.7440 	EXP 	grating: phase = 0.5
20.7440 	EXP 	grating: color = 1
20.7771 	EXP 	grating: phase = 0.5
20.7771 	EXP 	grating: color = 1
20.8103 	EXP 	grating: phase = 0.5
20.8103 	EXP 	grating: color = 1
20.8438 	EXP 	grating: phase = 0.0
20.8438 	EXP 	grating: color = 1
20.8767 	EXP 	grating: phase = 0.0
20.8767 	EXP 	grating: color = 1
20.9101 	EXP 	grating: phase = 0.0
20.9101 	EXP 	grating: color = 1
20.9431 	EXP 	grating: phase = 0.0
20.9431 	EXP 	grating: color = 1
20.9766 	EXP 	grating: phase = 0.5
20.9766 	EXP 	grating: color = 1
21.0103 	EXP 	grating: phase = 0.5
21.0103 	EXP 	grating: color = 1
21.0434 	EXP 	grating: phase = 0.5
21.0434 	EXP 	grating: color = 1
21.0775 	EXP 	grating: phase = 0.0
21.0775 	EXP 	grating: color = 1
21.1109 	EXP 	grating: phase = 0.0
21.1109 	EXP 	grating: color = 1
21.1443 	EXP 	grating: phase = 0.0
21.1443 	EXP 	grating: color = 1
21.1774 	EXP 	grating: phase = 0.0
21.1774 	EXP 	grating: color = 1
21.2106 	EXP 	grating: phase = 0.5
21.2106 	EXP 	grating: color = 1
21.2437 	EXP 	grating: phase = 0.5
21.2437 	EXP 	grating: color = 1
21.2769 	EXP 	grating: phase = 0.5
21.2769 	EXP 	grating: color = 1
21.3105 	EXP 	grating: phase = 0.5
21.3105 	EXP 	grating: color = 1
21.3435 	EXP 	grating: phase = 0.0
21.3435 	EXP 	grating: color = 1
21.3774 	EXP 	grating: phase = 0.0
21.3774 	EXP 	grating: color = 1
21.4112 	EXP 	grating: phase = 0.0
21.4112 	EXP 	grating: color = 1
21.4443 	EXP 	grating: phase = 0.0
21.4443 	EXP 	grating: color = 1
21.4771 	EXP 	grating: phase = 0.5
21.4771 	EXP 	grating: color = 1
21.5103 	EXP 	grating: phase = 0.5
21.5103 	EXP 	grating: color = 1
21.5445 	EXP 	grating: phase = 0.5
21.5445 	EXP 	grating: color = 1
21.5777 	EXP 	grating: phase = 0.0
21.5777 	EXP 	grating: color = 1
21.6112 	EXP 	grating: phase = 0.0
21.6112 	EXP 	grating: color = 0.9960526340000797
21.6447 	EXP 	grating: phase = 0.0
21.6447 	EXP 	grating: color = 0.9298265560064465
21.6772 	EXP 	grating: phase = 0.0
21.6772 	EXP 	grating: color = 0.8619504439993761
21.7115 	EXP 	grating: phase = 0.5
21.7115 	EXP 	grating: color = 0.7961804020014824
21.7442 	EXP 	grating: phase = 0.5
21.7442 	EXP 	grating: color = 0.7304131300043082
21.7777 	EXP 	grating: phase = 0.5
21.7777 	EXP 	grating: color = 0.6628103980037849
21.8113 	EXP 	grating: phase = 0.5
21.8113 	EXP 	grating: color = 0.59594394400483
21.8444 	EXP 	grating: phase = 0.0
21.8444 	EXP 	grating: color = 0.5295126359997084
21.8781 	EXP 	grating: phase = 0.0
21.8781 	EXP 	grating: color = 0.46205797800212167
21.9116 	EXP 	grating: phase = 0.0
21.9116 	EXP 	grating: color = 0.3953976680058986
21.9446 	EXP 	grating: phase = 0.0
21.9446 	EXP 	grating: color = 0.32899841000471497
21.9777 	EXP 	grating: phase = 0.5
21.9777 	EXP 	grating: color = 0.263006592002057
22.0112 	EXP 	grating: phase = 0.5
22.0112 	EXP 	grating: color = 0.19628329800616484
22.0442 	EXP 	grating: phase = 0.5
22.0442 	EXP 	grating: color = 0.1299155260057887
22.0778 	EXP 	grating: phase = 0.0
22.0778 	EXP 	grating: color = 0.06295581800077343
22.1109 	EXP 	grating: phase = 0.0
22.1109 	EXP 	grating: color = 0
22.1452 	EXP 	grating: phase = 0.0
22.1452 	EXP 	grating: color = 0
22.1783 	EXP 	grating: phase = 0.0
22.1783 	EXP 	grating: color = 0
22.2112 	EXP 	grating: phase = 0.5
22.2112 	EXP 	grating: color = 0
22.2450 	EXP 	grating: phase = 0.5
22.2450 	EXP 	grating: color = 0
22.2781 	EXP 	grating: phase = 0.5
22.2781 	EXP 	grating: color = 0
22.3116 	EXP 	grating: phase = 0.5
22.3116 	EXP 	grating: color = 0
22.3448 	EXP 	grating: phase = 0.0
22.3448 	EXP 	grating: color = 0
22.3784 	EXP 	grating: phase = 0.0
22.3784 	EXP 	grating: color = 0
22.4114 	EXP 	grating: phase = 0.0
22.4114 	EXP 	grating: color = 0
22.4445 	EXP 	grating: phase = 0.0
22.4445 	EXP 	grating: color = 0
22.4778 	EXP 	grating: phase = 0.5
22.4778 	EXP 	grating: color = 0
22.5113 	EXP 	grating: phase = 0.5
22.5113 	EXP 	grating: color = 0
22.5444 	EXP 	grating: phase = 0.5
22.5444 	EXP 	grating: color = 0
22.5788 	EXP 	grating: phase = 0.0
22.5788 	EXP 	grating: color = 0
22.6124 	EXP 	grating: phase = 0.0
22.6124 	EXP 	grating: color = 0
22.6446 	EXP 	grating: phase = 0.0
22.6446 	EXP 	grating: color = 0
22.6787 	EXP 	grating: phase = 0.0
22.6787 	EXP 	grating: color = 0
22.7119 	EXP 	grating: phase = 0.5
22.7119 	EXP 	grating: color = 0
22.7455 	EXP 	grating: phase = 0.5
22.7455 	EXP 	grating: color = 0
22.7787 	EXP 	grating: phase = 0.5
22.7787 	EXP 	grating: color = 0
22.8123 	EXP 	grating: phase = 0.5
22.8123 	EXP 	grating: color = 0
22.8450 	EXP 	grating: phase = 0.0
22.8450 	EXP 	grating: color = 0
22.8786 	EXP 	grating: phase = 0.0
22.8786 	EXP 	grating: color = 0
22.9124 	EXP 	grating: phase = 0.0
22.9124 	EXP 	grating: color = 0
22.9452 	EXP 	grating: phase = 0.0
22.9452 	EXP 	grating: color = 0
22.9786 	EXP 	grating: phase = 0.5
22.9786 	EXP 	grating: color = 0
23.0117 	EXP 	grating: phase = 0.5
23.0117 	EXP 	grating: color = 0
23.0459 	EXP 	grating: phase = 0.5
23.0459 	EXP 	grating: color = 0
23.0791 	EXP 	grating: phase = 0.0
