5.7494 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [2560, 1440]. Using actual size
15.0995 	EXP 	grating: phase = 0.0
15.0995 	EXP 	grating: color = 0
15.1327 	EXP 	grating: phase = 0.0
15.1327 	EXP 	grating: color = 0
15.1659 	EXP 	grating: phase = 0.5
15.1659 	EXP 	grating: color = 0
15.1993 	EXP 	grating: phase = 0.5
15.1993 	EXP 	grating: color = 0
15.2334 	EXP 	grating: phase = 0.5
15.2334 	EXP 	grating: color = 0
15.2662 	EXP 	grating: phase = 0.0
15.2662 	EXP 	grating: color = 0
15.2995 	EXP 	grating: phase = 0.0
15.2995 	EXP 	grating: color = 0
15.3326 	EXP 	grating: phase = 0.0
15.3326 	EXP 	grating: color = 0
15.3660 	EXP 	grating: phase = 0.0
15.3660 	EXP 	grating: color = 0
15.3996 	EXP 	grating: phase = 0.5
15.3996 	EXP 	grating: color = 0
15.4328 	EXP 	grating: phase = 0.5
15.4328 	EXP 	grating: color = 0
15.4663 	EXP 	grating: phase = 0.5
15.4663 	EXP 	grating: color = 0
15.4995 	EXP 	grating: phase = 0.5
15.4995 	EXP 	grating: color = 0
15.5335 	EXP 	grating: phase = 0.0
15.5335 	EXP 	grating: color = 0
15.5666 	EXP 	grating: phase = 0.0
15.5666 	EXP 	grating: color = 0
15.6002 	EXP 	grating: phase = 0.0
15.6002 	EXP 	grating: color = 0
15.6330 	EXP 	grating: phase = 0.0
15.6330 	EXP 	grating: color = 0
15.6663 	EXP 	grating: phase = 0.5
15.6663 	EXP 	grating: color = 0
15.7002 	EXP 	grating: phase = 0.5
15.7002 	EXP 	grating: color = 0
15.7327 	EXP 	grating: phase = 0.5
15.7327 	EXP 	grating: color = 0
15.7670 	EXP 	grating: phase = 0.0
15.7670 	EXP 	grating: color = 0
15.7997 	EXP 	grating: phase = 0.0
15.7997 	EXP 	grating: color = 0
15.8335 	EXP 	grating: phase = 0.0
15.8335 	EXP 	grating: color = 0
15.8661 	EXP 	grating: phase = 0.0
15.8661 	EXP 	grating: color = 0
15.8995 	EXP 	grating: phase = 0.5
15.8995 	EXP 	grating: color = 0
15.9336 	EXP 	grating: phase = 0.5
15.9336 	EXP 	grating: color = 0
15.9664 	EXP 	grating: phase = 0.5
15.9664 	EXP 	grating: color = 0
16.0002 	EXP 	grating: phase = 0.5
16.0002 	EXP 	grating: color = 0
16.0341 	EXP 	grating: phase = 0.0
16.0341 	EXP 	grating: color = 0
16.0663 	EXP 	grating: phase = 0.0
16.0663 	EXP 	grating: color = 0
16.1003 	EXP 	grating: phase = 0.0
16.1003 	EXP 	grating: color = 0
16.1339 	EXP 	grating: phase = 0.0
16.1339 	EXP 	grating: color = 0
16.1666 	EXP 	grating: phase = 0.5
16.1666 	EXP 	grating: color = 0
16.2007 	EXP 	grating: phase = 0.5
16.2007 	EXP 	grating: color = 0
16.2336 	EXP 	grating: phase = 0.5
16.2336 	EXP 	grating: color = 0
