5.8853 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [2560, 1440]. Using actual size
8.2461 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

8.2464 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x135f8fd30>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x135ddac88>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2560, 1440]), stereo=False, units='deg', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.2464 	EXP 	window1: recordFrameIntervals = False
8.4143 	EXP 	window1: recordFrameIntervals = True
8.4628 	WARNING 	t of last frame was 21.18ms (=1/47)
8.4959 	WARNING 	t of last frame was 20.55ms (=1/48)
8.5626 	WARNING 	t of last frame was 20.32ms (=1/49)
8.6128 	WARNING 	t of last frame was 20.63ms (=1/48)
8.6629 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
9.4805 	EXP 	window1: recordFrameIntervals = True
10.0044 	EXP 	Created instrText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='instrText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
10.0145 	EXP 	Created fixation = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color='black', colorSpace='named', contrast=1.0, depth=-1.0, interpolate=True, mask='gauss', maskParams=None, name='fixation', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1., 1.]), tex=None, texRes=128, units='deg', win=Window(...))
10.0167 	EXP 	Created grating = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color='white', colorSpace='named', contrast=1.0, depth=-2.0, interpolate=True, mask='gauss', maskParams=None, name='grating', opacity=1.0, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1., 1.]), tex='sin', texRes=128, units='deg', win=Window(...))
10.0280 	EXP 	Created fd_instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='fd_instructions', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='deg', win=Window(...), wrapWidth=15.0)
10.0944 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
10.1039 	EXP 	Created fixation = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color='black', colorSpace='named', contrast=1.0, depth=-1.0, interpolate=True, mask='gauss', maskParams=None, name='fixation', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1., 1.]), tex=None, texRes=128, units='deg', win=Window(...))
10.1078 	EXP 	Created grating = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color='white', colorSpace='named', contrast=1.0, depth=-2.0, interpolate=True, mask='gauss', maskParams=None, name='grating', opacity=1.0, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1., 1.]), tex='sin', texRes=128, units='deg', win=Window(...))
10.1285 	EXP 	Created thanksMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='thanksMsg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
10.1768 	EXP 	instrText: autoDraw = True
12.1373 	DATA 	Keypress: space
12.1450 	EXP 	instrText: autoDraw = False
12.1450 	EXP 	grating: color = '[1. 1. 1.] (rgb)'
12.1450 	EXP 	grating: size = array([3.5, 3.5])
12.1450 	EXP 	grating: ori = 90.0
12.1450 	EXP 	grating: sf = array([12., 12.])
12.2789 	EXP 	fixation: autoDraw = True
12.8787 	EXP 	fixation: autoDraw = False
13.1289 	EXP 	grating: phase = 0.5
13.1289 	EXP 	grating: color = -0.043289512002957053
13.1625 	EXP 	grating: phase = 0.5
13.1625 	EXP 	grating: color = 0.023828037999919616
13.1957 	EXP 	grating: phase = 0.0
13.1957 	EXP 	grating: color = 0.09041876399714965
13.2296 	EXP 	grating: phase = 0.0
13.2296 	EXP 	grating: color = 0.15706471999874339
13.2624 	EXP 	grating: phase = 0.0
13.2624 	EXP 	grating: color = 0.22404551599902334
13.2958 	EXP 	grating: phase = 0.5
13.2958 	EXP 	grating: color = 0.29047380600241013
13.3292 	EXP 	grating: phase = 0.5
13.3292 	EXP 	grating: color = 0.35716050199698657
13.3632 	EXP 	grating: phase = 0.5
13.3632 	EXP 	grating: color = 0.4241333879981539
