instrText.started,instrText.stopped,endInstructions.keys,endInstructions.rt,endInstructions.started,endInstructions.stopped,loop_practice.label,loop_practice.startVal,loop_practice.startValSd,loop_practice.stim_diam_degs,loop_practice.SF,loop_practice.TF,loop_practice.pThreshold,loop_practice.stepType,loop_practice.beta,loop_practice.delta,loop_practice.gamma,loop_practice.grain,loop_practice.minVal,loop_practice.maxVal,loop_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisN,loop_practice.direction,loop_practice.stepSize,loop_practice.intensity,loop_practice.response,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,loop_trial.label,loop_trial.startVal,loop_trial.startValSd,loop_trial.stim_diam_degs,loop_trial.SF,loop_trial.TF,loop_trial.pThreshold,loop_trial.stepType,loop_trial.beta,loop_trial.delta,loop_trial.gamma,loop_trial.grain,loop_trial.minVal,loop_trial.maxVal,loop_trial.thisIndex,loop_trial.thisRepN,loop_trial.thisN,loop_trial.direction,loop_trial.stepSize,loop_trial.intensity,loop_trial.response,ori,correctAns,resp,resp.rt,thanksMsg.started,thanksMsg.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Gender,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,27,26,start,4,0.044364785417265684,1,90,"['left', 'right']",left,1.9004811320919544,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,28,27,start,4,0.038170369929658055,1,0,"['up', 'down']",down,0.7907293171156198,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,29,28,start,4,0.03244676675345437,1,90,"['left', 'right']",left,0.8818613830953836,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,30,29,start,4,0.02696302154530955,1,0,"['up', 'down']",down,1.124417930841446,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,1,0,start,4,0.3,1,90,"['left', 'right']",left,4.740880670025945,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,2,1,start,4,0.29393288281885754,1,90,"['left', 'right']",left,1.104912567185238,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,3,2,start,4,0.25430437229992936,1,0,"['up', 'down']",down,0.8600174561142921,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,4,3,start,4,0.21917765722672616,1,90,"['left', 'right']",left,1.0049549001269042,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,5,4,start,4,0.1884336467408868,1,0,"['up', 'down']",down,1.002214167965576,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,6,5,start,4,0.16096816841978248,1,90,"['left', 'right']",left,0.6554304219316691,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,7,6,start,4,0.13587213846235047,1,90,"['left', 'right']",left,0.5852997021283954,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,8,7,start,4,0.11304081402258853,0,90,"['left', 'right']",down,0.6538659231737256,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,9,8,start,4,0.20016289318689917,1,90,"['left', 'right']",left,2.3934784692246467,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,10,9,start,4,0.1829839600689396,1,90,"['left', 'right']",left,0.7318743159994483,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,11,10,start,4,0.16778275688003316,1,0,"['up', 'down']",down,0.804682106943801,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,12,11,start,4,0.15441732853337525,0,0,"['up', 'down']",left,0.7785742031410336,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,13,12,start,4,0.2079008807889683,1,0,"['up', 'down']",down,1.5852042268961668,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,14,13,start,4,0.19547290452010216,1,90,"['left', 'right']",left,0.7961717408616096,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,15,14,start,4,0.18455804426844793,1,0,"['up', 'down']",down,2.538792707026005,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,16,15,start,4,0.17462505871055453,0,90,"['left', 'right']",down,3.8087265510112047,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,17,16,start,4,0.21452845202800663,1,0,"['up', 'down']",down,1.4275404829531908,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,18,17,start,4,0.2046914477460105,1,0,"['up', 'down']",down,1.4546465498860925,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,19,18,start,4,0.19588898260541343,1,90,"['left', 'right']",left,0.896655387012288,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,20,19,start,4,0.18802640231023188,1,90,"['left', 'right']",left,1.1292117240373045,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,21,20,start,4,0.1808236285304779,1,0,"['up', 'down']",down,2.505283205071464,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,22,21,start,4,0.17422719657113592,1,90,"['left', 'right']",left,1.8013902690727264,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,23,22,start,4,0.1679679827166593,1,90,"['left', 'right']",left,1.5018670079298317,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,24,23,start,4,0.16222098868559073,1,0,"['up', 'down']",down,0.9104474808555096,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,25,24,start,4,0.15676550333786568,1,90,"['left', 'right']",left,2.2637117351405323,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,26,25,start,4,0.15163401476068825,1,90,"['left', 'right']",left,1.120346417883411,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,27,26,start,4,0.1467528035553942,1,90,"['left', 'right']",left,1.6476799049414694,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,28,27,start,4,0.1421173972827799,1,90,"['left', 'right']",left,1.4424870810471475,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,29,28,start,4,0.13763681351389076,1,90,"['left', 'right']",left,1.5739464701619,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,30,29,start,4,0.13340844312220895,1,90,"['left', 'right']",left,0.7165190139785409,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,1,0,start,4,0.3,1,0,"['up', 'down']",down,0.836867735022679,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,2,1,start,4,0.29393288281885754,1,0,"['up', 'down']",down,1.8965451188851148,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,3,2,start,4,0.25430437229992936,1,0,"['up', 'down']",down,0.840949040139094,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,4,3,start,4,0.21917765722672616,1,90,"['left', 'right']",left,1.3564391010440886,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,5,4,start,4,0.1884336467408868,1,90,"['left', 'right']",left,2.226302169961855,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,6,5,start,4,0.16096816841978248,1,90,"['left', 'right']",left,1.9728637908119708,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,7,6,start,4,0.13587213846235047,1,0,"['up', 'down']",down,1.7709137238562107,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,8,7,start,4,0.11304081402258853,1,0,"['up', 'down']",down,0.8639959339052439,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,9,8,start,4,0.0913380995102597,1,0,"['up', 'down']",down,0.755212650867179,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,10,9,start,4,0.07094097006961395,1,90,"['left', 'right']",left,0.8498283349908888,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,11,10,start,4,0.05158608121187305,1,0,"['up', 'down']",down,2.2606931009795517,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,12,11,start,4,0.033062999937241044,1,0,"['up', 'down']",down,0.854357223957777,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,13,12,start,4,0.015203954900492811,1,90,"['left', 'right']",left,0.8247406801674515,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,14,13,start,4,0,0,0,"['up', 'down']",left,1.748025975888595,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,15,14,start,4,0.06639192848194889,1,90,"['left', 'right']",left,0.835975183872506,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,16,15,start,4,0.05429207961838203,1,90,"['left', 'right']",left,0.999358052155003,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,17,16,start,4,0.04285899778419722,1,90,"['left', 'right']",left,0.8122493987902999,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,18,17,start,4,0.03221626991781973,1,90,"['left', 'right']",left,1.0412224819883704,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,19,18,start,4,0.022258037925598606,1,90,"['left', 'right']",left,0.8208980751223862,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,20,19,start,4,0.012886711527273387,1,90,"['left', 'right']",left,0.696591350948438,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,21,20,start,4,0.0040133515322394175,1,90,"['left', 'right']",left,0.8677289788611233,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,22,21,start,4,0,1,0,"['up', 'down']",down,1.156638516113162,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,23,22,start,4,0,1,90,"['left', 'right']",left,1.7945800439920276,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,24,23,start,4,0,1,0,"['up', 'down']",down,1.351010194979608,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,25,24,start,4,0,0,0,"['up', 'down']",left,1.230975470971316,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,26,25,start,4,0.009988174591736898,1,0,"['up', 'down']",down,1.3388811468612403,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,27,26,start,4,0.003689341528742174,1,0,"['up', 'down']",down,0.9694406071212143,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,28,27,start,4,0,0,90,"['left', 'right']",down,1.1519921901635826,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,29,28,start,4,0.02399744388176589,0,90,"['left', 'right']",down,4.510023328009993,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.3,0.2,3.5,1.2,4,0.82,log,3.5,0.01,0.5,0.01,0,1,0,30,29,start,4,0.04916208993867177,1,0,"['up', 'down']",down,1.3235024351160973,,,,,,,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.54506015917286,None,space,19.556706805014983,380.54506015917286,None,F,20191031114722,2019_Oct_31_1147,contrast_sensitivity_task,3.2.4,60.163965185303844,
