instrText.started,instrText.stopped,endInstructions.keys,endInstructions.rt,endInstructions.started,endInstructions.stopped,loop_practice.label,loop_practice.startVal,loop_practice.startValSd,loop_practice.stim_diam_degs,loop_practice.SF,loop_practice.TF,loop_practice.stepSizes,loop_practice.maxVal,loop_practice.minVal,loop_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisN,loop_practice.direction,loop_practice.stepSize,loop_practice.stepType,loop_practice.intensity,loop_practice.response,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,loop_trial.label,loop_trial.startVal,loop_trial.startValSd,loop_trial.stim_diam_degs,loop_trial.SF,loop_trial.TF,loop_trial.stepSizes,loop_trial.maxVal,loop_trial.minVal,loop_trial.thisIndex,loop_trial.thisRepN,loop_trial.thisN,loop_trial.direction,loop_trial.stepSize,loop_trial.stepType,loop_trial.intensity,loop_trial.response,ori,correctAns,resp,resp.rt,thanksMsg.started,thanksMsg.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Gender,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,4,3,start,4,lin,0.16917765722672617,1,90,"['left', 'right']",left,3.0932920339982957,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,5,4,start,4,lin,0.13843364674088682,1,90,"['left', 'right']",left,3.6201051131356508,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,6,5,start,4,lin,0.11096816841978249,0,0,"['up', 'down']",left,1.0938725608866662,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,7,6,start,4,lin,0.2146162445764262,0,90,"['left', 'right']",up,3.6788002718240023,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,8,7,start,4,lin,0.30960436874864194,1,90,"['left', 'right']",left,0.8390326329972595,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,9,8,start,4,lin,0.28689008594186016,1,0,"['up', 'down']",up,3.4901344489771873,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,10,9,start,4,lin,0.2678457486999849,1,0,"['up', 'down']",up,0.5853793821297586,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,11,10,start,4,lin,0.251625365262095,1,90,"['left', 'right']",left,0.7030661490280181,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,12,11,start,4,lin,0.2375379882190086,1,0,"['up', 'down']",up,0.5756730290595442,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,13,12,start,4,lin,0.22529403150856417,1,0,"['up', 'down']",up,0.6062535110395402,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,14,13,start,4,lin,0.21445619839724425,1,0,"['up', 'down']",up,0.6200458640232682,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,15,14,start,4,lin,0.20452297447414075,1,0,"['up', 'down']",up,0.5757470559328794,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,16,15,start,4,lin,0.19545604030886102,1,0,"['up', 'down']",up,0.5030907809268683,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,17,16,start,4,lin,0.18724656377931104,1,90,"['left', 'right']",left,0.6713806639891118,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,18,17,start,4,lin,0.17957598801262628,1,90,"['left', 'right']",left,0.6902410699985921,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,19,18,start,4,lin,0.1724581360395647,1,90,"['left', 'right']",left,0.8357904618605971,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,20,19,start,4,lin,0.16568107256717707,1,90,"['left', 'right']",left,0.5355472241062671,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,21,20,start,4,lin,0.15929036664339408,1,90,"['left', 'right']",left,0.535882358904928,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,22,21,start,4,lin,0.15325810199855794,1,90,"['left', 'right']",left,0.49572336208075285,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,23,22,start,4,lin,0.147369242455491,1,0,"['up', 'down']",up,0.7047744479496032,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,24,23,start,4,lin,0.14179043866850327,1,0,"['up', 'down']",up,0.6264923058915883,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,25,24,start,4,lin,0.13637045690566146,1,0,"['up', 'down']",up,0.8866769161541015,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,26,25,start,4,lin,0.13114290774340065,1,90,"['left', 'right']",left,0.6068960709962994,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,27,26,start,4,lin,0.1260598296068876,1,90,"['left', 'right']",left,0.7082101800478995,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,28,27,start,4,lin,0.12110349832078168,1,90,"['left', 'right']",left,0.6142091900110245,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,29,28,start,4,lin,0.11624754342861846,1,90,"['left', 'right']",left,0.6115983659401536,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,30,29,start,4,lin,0.11149234382184184,1,0,"['up', 'down']",up,0.720152921974659,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,1,0,start,4,lin,0.25,1,90,"['left', 'right']",left,0.5522080848459154,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,2,1,start,4,lin,0.24393288281885755,1,0,"['up', 'down']",up,0.6957275890745223,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,3,2,start,4,lin,0.20430437229992937,1,90,"['left', 'right']",left,0.5840100310742855,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,4,3,start,4,lin,0.16917765722672617,1,0,"['up', 'down']",up,0.5820403289981186,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,5,4,start,4,lin,0.13843364674088682,1,90,"['left', 'right']",left,0.6365816120523959,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,6,5,start,4,lin,0.11096816841978249,1,0,"['up', 'down']",up,0.6477617691271007,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,7,6,start,4,lin,0.08587213846235048,1,90,"['left', 'right']",left,0.8058105318341404,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,8,7,start,4,lin,0.06304081402258854,1,90,"['left', 'right']",left,0.8256332890596241,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,9,8,start,4,lin,0.04133809951025971,1,0,"['up', 'down']",up,0.6848259349353611,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,10,9,start,4,lin,0.020940970069613957,1,90,"['left', 'right']",left,0.847509064944461,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,11,10,start,4,lin,0.0015860812118730638,0,90,"['left', 'right']",up,3.090983876027167,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,12,11,start,4,lin,0.0764517370086786,1,0,"['up', 'down']",up,1.3220065329223871,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,13,12,start,4,lin,0.06261376216441111,1,90,"['left', 'right']",left,0.6512805039528757,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,14,13,start,4,lin,0.04983036431216972,1,90,"['left', 'right']",left,0.7814853799063712,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,15,14,start,4,lin,0.03822327498282421,1,0,"['up', 'down']",up,0.628335942979902,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,16,15,start,4,lin,0.027512046272119617,1,90,"['left', 'right']",left,0.7680210289545357,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,17,16,start,4,lin,0.017547092318265234,1,90,"['left', 'right']",left,0.990766960894689,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,18,17,start,4,lin,0.008201796057982408,1,90,"['left', 'right']",left,1.179964535869658,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,19,18,start,4,lin,0,0,90,"['left', 'right']",up,2.5860350269358605,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,20,19,start,4,lin,0.03683075956608414,1,0,"['up', 'down']",up,1.046866072108969,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,21,20,start,4,lin,0.02899273962982382,1,90,"['left', 'right']",left,0.9065540709998459,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,22,21,start,4,lin,0.021691586983465044,1,90,"['left', 'right']",left,0.9638024701271206,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,23,22,start,4,lin,0.014804795664461856,1,90,"['left', 'right']",left,0.9860026841051877,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,24,23,start,4,lin,0.008198172003399562,1,0,"['up', 'down']",up,1.0141407300252467,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,25,24,start,4,lin,0.002061721903747371,0,0,"['up', 'down']",left,1.0754288421012461,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,26,25,start,4,lin,0.028097179018707147,1,0,"['up', 'down']",up,0.8383775888942182,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,27,26,start,4,lin,0.02230648130163221,1,90,"['left', 'right']",left,0.8099588679615408,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,28,27,start,4,lin,0.016779547572408154,0,90,"['left', 'right']",up,0.6783801959827542,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,29,28,start,4,lin,0.04096747087902225,1,0,"['up', 'down']",up,0.8895257259719074,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,30,29,start,4,lin,0.035647298884168316,1,90,"['left', 'right']",left,0.866231847088784,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,1,0,start,4,lin,0.25,1,0,"['up', 'down']",up,0.6770556319970638,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,2,1,start,4,lin,0.24393288281885755,1,0,"['up', 'down']",up,0.6234140871092677,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,3,2,start,4,lin,0.20430437229992937,1,0,"['up', 'down']",up,0.46031335298903286,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,4,3,start,4,lin,0.16917765722672617,1,0,"['up', 'down']",up,0.44602862000465393,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,5,4,start,4,lin,0.13843364674088682,1,0,"['up', 'down']",up,0.5789414921309799,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,6,5,start,4,lin,0.11096816841978249,1,0,"['up', 'down']",up,0.5287537220865488,,,,,,,male,20191031095411,2019_Oct_31_0955,contrast_sensitivity_task,3.2.4,59.94622265067279,
